43 2 10 1981 -3 7500 1 -4 -3 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 6 10 0 15 0 18 0 20
44 1 12 1981 0 41250 1 -3 -3 2 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -2 -4 -4 2 15000 -4 -4 -4 0 -4 -4 -4 0 0 5 10 1750 15 15000 18 0 20
45 2 2 1984 -3 500 1 -4 8 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1200 0 7 13 0 17 1000 19 -4 -4
46 1 2 1984 -3 500 1 -4 8 1 35 2 -4 -4 -4 -4 -5 -5 -5 -5 -4 -4 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 3000 8 15 0 17 0 19 -4 -4
47 2 9 1982 5500 1750 1 -4 -4 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 10000 -4 -4 -4 16000 -4 -4 -4 11000 -4 -4 -4 -4 -4 -4 -4 0 10000 6 11 16000 16 11000 18 -4 -4
48 2 7 1983 5500 1750 1 -4 -4 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 9000 7 12 0 16 500 19 -4 -4
49 2 12 1982 -3 -3 1 -3 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 18000 1000 6 11 0 16 17500 18 -4 -4
50 2 2 1983 -3 3750 1 -4 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 7 12 4000 16 140 19 -4 -4
51 1 6 1980 3750 3750 1 -4 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 4 9 0 14 0 17 0 20
52 1 12 1983 3750 3750 1 -4 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 5000 -4 -4 -4 5200 -4 -4 -4 5000 -4 -4 -4 -4 -4 -4 -4 2000 5000 7 12 5200 16 5000 19 -4 -4
53 2 4 1984 -3 7500 1 12 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 8 13 0 17 -4 -4 -4 -4
54 2 12 1984 -3 -3 1 -4 -4 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11000 -4 -4 -4 20000 -4 -4 -4 25000 -4 -4 -4 -4 -4 -4 -4 0 13200 8 13 23500 17 35000 19 -4 -4
55 2 2 1981 -3 3500 1 12 10 2 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 0 800 5 10 7500 15 21350 18 10000 20
56 2 2 1982 110700 488850 1 16 18 4 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 19000 5 11 40000 16 125000 18 -4 -4
57 1 12 1982 0 -3 1 12 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 7 11 0 16 0 18 -4 -4
58 1 11 1983 25500 -1750 1 12 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 -4 -4 -4 -1 0 -4 -4 -4 -4 -4 -4 -4 0 12500 7 12 -3 16 6000 19 -4 -4
59 2 4 1981 22800 73500 1 -4 -4 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 5 10 0 15 6450 18 29093 20
60 1 1 1984 56600 19500 1 12 14 4 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 38000 -4 -4 -4 -2 -4 -4 7 200000 -4 -4 -4 -4 -4 -4 -4 0 58400 8 13 -3 17 200000 19 -4 -4
61 2 5 1983 -3 37000 1 -4 12 1 35 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 7 12 2500 16 0 19 -4 -4
62 1 3 1980 150000 158500 1 14 14 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 4 9 19000 14 8000 17 12000 20
63 2 10 1984 150000 158500 1 14 14 1 35 1 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 30000 -4 -4 -4 32000 -4 -4 -4 -4 -4 -4 -4 0 0 8 13 32500 17 32500 19 -4 -4
64 1 3 1980 40000 -4 1 12 15 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 -3 4 9 -4 -4 100 18 -3 20
65 1 4 1984 -3 50751 1 -3 95 1 35 1 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -2 -4 -4 -2 -4 -4 -4 -4 10000 -4 -4 -4 -4 -4 -4 -4 500 -3 8 13 -4 -4 24600 20 -4 -4
66 1 10 1980 -3 413500 1 -4 18 1 35 1 -4 -4 -4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 0 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 0 4 9 -4 -4 -4 -4 -4 -4
